category ID,cat_code,category1_ru,category2_ru,category3_ru,category4_ru,category5_ru,category6_ru,comm FBO %,comm FBS %,comm DBS%
16518,Qurilish va taʼmirlashAsboblarUstaxona uchun uskunalarQurilish narvonlar va stremyankalar,Qurilish va taʼmirlash,Asboblar,Ustaxona uchun uskunalar,Qurilish narvonlar va stremyankalar,Teleskopik narvon,,20%,20%,20%
16519,Qurilish va taʼmirlashAsboblarUstaxona uchun uskunalarQurilish narvonlar va stremyankalar,Qurilish va taʼmirlash,Asboblar,Ustaxona uchun uskunalar,Qurilish narvonlar va stremyankalar,Transformer narvon,,20%,20%,20%
16520,Qurilish va taʼmirlashAsboblarUstaxona uchun uskunalarQurilish narvonlar va stremyankalar,Qurilish va taʼmirlash,Asboblar,Ustaxona uchun uskunalar,Qurilish narvonlar va stremyankalar,Iskalalar,,20%,20%,20%
16521,Qurilish va taʼmirlashAsboblarUstaxona uchun uskunalarQurilish narvonlar va stremyankalar,Qurilish va taʼmirlash,Asboblar,Ustaxona uchun uskunalar,Qurilish narvonlar va stremyankalar,Narvon,,20%,20%,20%
16522,Qurilish va taʼmirlashAsboblarUstaxona uchun uskunalarQurilish narvonlar va stremyankalar,Qurilish va taʼmirlash,Asboblar,Ustaxona uchun uskunalar,Qurilish narvonlar va stremyankalar,Narvonlar va havozalar uchun qismlar,,20%,20%,20%
16523,Qurilish va taʼmirlashAsboblarUstaxona uchun uskunalarQurilish narvonlar va stremyankalar,Qurilish va taʼmirlash,Asboblar,Ustaxona uchun uskunalar,Qurilish narvonlar va stremyankalar,Qurilish tirgak-yurgichlari,,20%,20%,20%
16524,Qurilish va taʼmirlashAsboblarUstaxona uchun uskunalarQurilish narvonlar va stremyankalar,Qurilish va taʼmirlash,Asboblar,Ustaxona uchun uskunalar,Qurilish narvonlar va stremyankalar,Minora-tura,,20%,20%,20%
16525,Qurilish va taʼmirlashAsboblarUstaxona uchun uskunalarQurilish narvonlar va stremyankalar,Qurilish va taʼmirlash,Asboblar,Ustaxona uchun uskunalar,Qurilish narvonlar va stremyankalar,Narvonlarni saqlash uchun kronshteyn,,20%,20%,20%
16527,Qurilish va taʼmirlashAsboblarUstaxona uchun uskunalarAsboblar uchun sumkalar va kamarlar,Qurilish va taʼmirlash,Asboblar,Ustaxona uchun uskunalar,Asboblar uchun sumkalar va kamarlar,Asbob sumkalari,,22%,22%,22%
16528,Qurilish va taʼmirlashAsboblarUstaxona uchun uskunalarAsboblar uchun sumkalar va kamarlar,Qurilish va taʼmirlash,Asboblar,Ustaxona uchun uskunalar,Asboblar uchun sumkalar va kamarlar,Asboblar uchun kamarlari,,22%,22%,22%
16529,Qurilish va taʼmirlashAsboblarUstaxona uchun uskunalarAsboblar uchun sumkalar va kamarlar,Qurilish va taʼmirlash,Asboblar,Ustaxona uchun uskunalar,Asboblar uchun sumkalar va kamarlar,Montajnik jiletlari,,22%,22%,22%
16530,Qurilish va taʼmirlashAsboblarUstaxona uchun uskunalarAsboblar uchun sumkalar va kamarlar,Qurilish va taʼmirlash,Asboblar,Ustaxona uchun uskunalar,Asboblar uchun sumkalar va kamarlar,Metizlar uchun magnit bilaguzuk ushlagichi,,22%,22%,22%
16532,Qurilish va taʼmirlashAsboblarUstaxona uchun uskunalarQurilish Iskalalar va beshiklar,Qurilish va taʼmirlash,Asboblar,Ustaxona uchun uskunalar,Qurilish Iskalalar va beshiklar,Qurilish iskalalari,,22%,22%,22%
16533,Qurilish va taʼmirlashAsboblarUstaxona uchun uskunalarQurilish Iskalalar va beshiklar,Qurilish va taʼmirlash,Asboblar,Ustaxona uchun uskunalar,Qurilish Iskalalar va beshiklar,Qurilish platformasi,,22%,22%,22%
16534,Qurilish va taʼmirlashAsboblarUstaxona uchun uskunalarQurilish Iskalalar va beshiklar,Qurilish va taʼmirlash,Asboblar,Ustaxona uchun uskunalar,Qurilish Iskalalar va beshiklar,Qurilish chiqindi qutilari,,22%,22%,22%
16535,Qurilish va taʼmirlashAsboblarUstaxona uchun uskunalarYuk ko'tarish uskunalari,Qurilish va taʼmirlash,Asboblar,Ustaxona uchun uskunalar,Yuk ko'tarish uskunalari,,,22%,22%,22%
16538,Qurilish va taʼmirlashAsboblarEhtiyot qismlar va aksessuarlarElektr asboblari uchun cho'tkalari,Qurilish va taʼmirlash,Asboblar,Ehtiyot qismlar va aksessuarlar,Elektr asboblari uchun cho'tkalari,,,22%,22%,22%
16541,Qurilish va taʼmirlashAsboblarEhtiyot qismlar va aksessuarlarHavo filtrlari,Qurilish va taʼmirlash,Asboblar,Ehtiyot qismlar va aksessuarlar,Havo filtrlari,,,22%,22%,22%
16544,Qurilish va taʼmirlashAsboblarEhtiyot qismlar va aksessuarlarBenzin vositasi uchun yonilg'i filtrlari,Qurilish va taʼmirlash,Asboblar,Ehtiyot qismlar va aksessuarlar,Benzin vositasi uchun yonilg'i filtrlari,,,22%,22%,22%
16547,Qurilish va taʼmirlashAsboblarEhtiyot qismlar va aksessuarlarBenzin vositasi uchun silindr-piston guruhi,Qurilish va taʼmirlash,Asboblar,Ehtiyot qismlar va aksessuarlar,Benzin vositasi uchun silindr-piston guruhi,,,22%,22%,22%
16548,Qurilish va taʼmirlashAsboblarEhtiyot qismlar va aksessuarlarElektr asboblari uchun dvigatel langari,Qurilish va taʼmirlash,Asboblar,Ehtiyot qismlar va aksessuarlar,Elektr asboblari uchun dvigatel langari,,,22%,22%,22%
16551,Qurilish va taʼmirlashAsboblarUstaxona uchun uskunalarAnvillar,Qurilish va taʼmirlash,Asboblar,Ustaxona uchun uskunalar,Anvillar,,,22%,22%,22%
16554,Qurilish va taʼmirlashAsboblarSlesarlik asboblariSharnir gubtsa asboblari,Qurilish va taʼmirlash,Asboblar,Slesarlik asboblari,Sharnir gubtsa asboblari,Dumaloq ambirlar,,22%,22%,22%
16556,Qurilish va taʼmirlashAsboblarUstaxona uchun uskunalarPodveslar va etajerkalar,Qurilish va taʼmirlash,Asboblar,Ustaxona uchun uskunalar,Podveslar va etajerkalar,Asboblarni saqlash tizimi,,22%,22%,22%
16557,Qurilish va taʼmirlashAsboblarUstaxona uchun uskunalarPodveslar va etajerkalar,Qurilish va taʼmirlash,Asboblar,Ustaxona uchun uskunalar,Podveslar va etajerkalar,Asboblar ushlagichlari,,22%,22%,22%
16558,Qurilish va taʼmirlashAsboblarUstaxona uchun uskunalarPodveslar va etajerkalar,Qurilish va taʼmirlash,Asboblar,Ustaxona uchun uskunalar,Podveslar va etajerkalar,Asbob aravalari,,22%,22%,22%
16559,Qurilish va taʼmirlashAsboblarUstaxona uchun uskunalarPodveslar va etajerkalar,Qurilish va taʼmirlash,Asboblar,Ustaxona uchun uskunalar,Podveslar va etajerkalar,Podveslar va ilgaklar,,22%,22%,22%
16560,Qurilish va taʼmirlashAsboblarUstaxona uchun uskunalarPodveslar va etajerkalar,Qurilish va taʼmirlash,Asboblar,Ustaxona uchun uskunalar,Podveslar va etajerkalar,Perfopanellar,,22%,22%,22%
16561,Qurilish va taʼmirlashAsboblarUstaxona uchun uskunalarPodveslar va etajerkalar,Qurilish va taʼmirlash,Asboblar,Ustaxona uchun uskunalar,Podveslar va etajerkalar,Asboblar aravachasi aksessuarlari,,22%,22%,22%
16562,Qurilish va taʼmirlashAsboblarUstaxona uchun uskunalarPodveslar va etajerkalar,Qurilish va taʼmirlash,Asboblar,Ustaxona uchun uskunalar,Podveslar va etajerkalar,Perfopanel uchun idishlar,,22%,22%,22%
16563,Qurilish va taʼmirlashAsboblarUstaxona uchun uskunalarPodveslar va etajerkalar,Qurilish va taʼmirlash,Asboblar,Ustaxona uchun uskunalar,Podveslar va etajerkalar,Parmalar uchun podstavka,,22%,22%,22%
16564,Qurilish va taʼmirlashAsboblarUstaxona uchun uskunalarPodveslar va etajerkalar,Qurilish va taʼmirlash,Asboblar,Ustaxona uchun uskunalar,Podveslar va etajerkalar,Asboblar uchun podveslar,,22%,22%,22%
16565,Qurilish va taʼmirlashMateriallar va jihozlarUskunalarPerforator uchun nasadkalar,Qurilish va taʼmirlash,Materiallar va jihozlar,Uskunalar,Perforator uchun nasadkalar,,,22%,22%,22%
16566,Qurilish va taʼmirlashMateriallar va jihozlarUskunalarPichoqlar va arra lentalari,Qurilish va taʼmirlash,Materiallar va jihozlar,Uskunalar,Pichoqlar va arra lentalari,Polotno,,25%,25%,25%
16568,Qurilish va taʼmirlashMateriallar va jihozlarUskunalarTa'mirlash to'plamlari,Qurilish va taʼmirlash,Materiallar va jihozlar,Uskunalar,Ta'mirlash to'plamlari,Elektr asboblari qismlari,,22%,22%,22%
16569,Qurilish va taʼmirlashMateriallar va jihozlarUskunalarTa'mirlash to'plamlari,Qurilish va taʼmirlash,Materiallar va jihozlar,Uskunalar,Ta'mirlash to'plamlari,Shlangi uskunalar uchun ta'mirlash to'plami,,22%,22%,22%
16570,Qurilish va taʼmirlashMateriallar va jihozlarUskunalarTa'mirlash to'plamlari,Qurilish va taʼmirlash,Materiallar va jihozlar,Uskunalar,Ta'mirlash to'plamlari,Qo'l asboblari uchun ta'mirlash to'plami,,22%,22%,22%
16572,Qurilish va taʼmirlashMateriallar va jihozlarUskunalarSovutish suyugligi,Qurilish va taʼmirlash,Materiallar va jihozlar,Uskunalar,Sovutish suyugligi,,,22%,22%,22%
16573,Qurilish va taʼmirlashMateriallar va jihozlarUskunalarYog' va moylar,Qurilish va taʼmirlash,Materiallar va jihozlar,Uskunalar,Yog' va moylar,Shisha kesish suyuqliklari,,22%,22%,22%
16574,Qurilish va taʼmirlashMateriallar va jihozlarUskunalarYog' va moylar,Qurilish va taʼmirlash,Materiallar va jihozlar,Uskunalar,Yog' va moylar,Kalıplar va qoliplar uchun moylash materiallari,,22%,22%,22%
16576,Qurilish va taʼmirlashMateriallar va jihozlarUskunalarZanjirli arra asboblari,Qurilish va taʼmirlash,Materiallar va jihozlar,Uskunalar,Zanjirli arra asboblari,Arra zanjirlari,,22%,22%,22%
16577,Qurilish va taʼmirlashMateriallar va jihozlarUskunalarZanjirli arra asboblari,Qurilish va taʼmirlash,Materiallar va jihozlar,Uskunalar,Zanjirli arra asboblari,Шины для бензопилы,,22%,22%,22%
16578,Qurilish va taʼmirlashMateriallar va jihozlarUskunalarZanjirli arra asboblari,Qurilish va taʼmirlash,Materiallar va jihozlar,Uskunalar,Zanjirli arra asboblari,Zanjirli arra kafanlari,,22%,22%,22%
16580,Qurilish va taʼmirlashMateriallar va jihozlarUskunalarFrezer uchun uskunalar,Qurilish va taʼmirlash,Materiallar va jihozlar,Uskunalar,Frezer uchun uskunalar,Frez to'plamlari,,22%,22%,22%
16581,Qurilish va taʼmirlashMateriallar va jihozlarUskunalarFrezer uchun uskunalar,Qurilish va taʼmirlash,Materiallar va jihozlar,Uskunalar,Frezer uchun uskunalar,Frez uchun oprovkalar,,22%,22%,22%
16582,Qurilish va taʼmirlashMateriallar va jihozlarUskunalarFrezer uchun uskunalar,Qurilish va taʼmirlash,Materiallar va jihozlar,Uskunalar,Frezer uchun uskunalar,Frez uchun moslamalar,,22%,22%,22%
16583,Qurilish va taʼmirlashMateriallar va jihozlarUskunalarFrezer uchun uskunalar,Qurilish va taʼmirlash,Materiallar va jihozlar,Uskunalar,Frezer uchun uskunalar,Frez stollari,,22%,22%,22%
16585,Qurilish va taʼmirlashMateriallar va jihozlarUskunalarNasadkalar,Qurilish va taʼmirlash,Materiallar va jihozlar,Uskunalar,Nasadkalar,Asboblar uchun nasadkalar,,22%,22%,22%
16586,Qurilish va taʼmirlashMateriallar va jihozlarUskunalarNasadkalar,Qurilish va taʼmirlash,Materiallar va jihozlar,Uskunalar,Nasadkalar,Sopelarni tozalash vositalari,,22%,22%,22%
16587,Qurilish va taʼmirlashMateriallar va jihozlarUskunalarNasadkalar,Qurilish va taʼmirlash,Materiallar va jihozlar,Uskunalar,Nasadkalar,Soplo,,22%,22%,22%
16588,Qurilish va taʼmirlashMateriallar va jihozlarUskunalarNasadkalar,Qurilish va taʼmirlash,Materiallar va jihozlar,Uskunalar,Nasadkalar,Burg'ulash maydoniga suv etkazib beradigan qurilma,,22%,22%,22%
16589,Qurilish va taʼmirlashMateriallar va jihozlarUskunalarNasadkalar,Qurilish va taʼmirlash,Materiallar va jihozlar,Uskunalar,Nasadkalar,Burchakli silliqlash mashinasi uchun kojuxlar,,22%,22%,22%
16590,Qurilish va taʼmirlashMateriallar va jihozlarUskunalarNasadkalar,Qurilish va taʼmirlash,Materiallar va jihozlar,Uskunalar,Nasadkalar,Changni yig'ish uchun nasadkalar,,22%,22%,22%
16591,Qurilish va taʼmirlashMateriallar va jihozlarUskunalarNasadkalar,Qurilish va taʼmirlash,Materiallar va jihozlar,Uskunalar,Nasadkalar,Gayka buragichlar uchun nasadkalar,,22%,22%,22%
16592,Qurilish va taʼmirlashMateriallar va jihozlarUskunalarNasadkalar,Qurilish va taʼmirlash,Materiallar va jihozlar,Uskunalar,Nasadkalar,Burash va burg'ulash uchun chang yig'uvchilar,,22%,22%,22%
16593,Qurilish va taʼmirlashMateriallar va jihozlarUskunalarNasadkalar,Qurilish va taʼmirlash,Materiallar va jihozlar,Uskunalar,Nasadkalar,Assimilyatsiya to'plamlari,,22%,22%,22%
16596,Qurilish va taʼmirlashMateriallar va jihozlarTa'mirlash uchun materiallarQoplama plyonkalari va chodirlari,Qurilish va taʼmirlash,Materiallar va jihozlar,Ta'mirlash uchun materiallar,Qoplama plyonkalari va chodirlari,,,22%,22%,22%
"16600,""Qurilish va taʼmirlashMateriallar va jihozlarDrellar, o'ymakorlar va shurup buragichlar uchunKoronkalar"",Qurilish va taʼmirlash,Materiallar va jihozlar,""Drellar, o'ymakorlar va shurup buragichlar uchun"",Koronkalar,,,25%,25%,25%"
16603,Qurilish va taʼmirlashBo'yoq va lak materiallari,Qurilish va taʼmirlash,Bo'yoq va lak materiallari,,,,,22%,22%,22%
16605,Qurilish va taʼmirlashMateriallar va jihozlarUskunalarYelim tayoqchalari,Qurilish va taʼmirlash,Materiallar va jihozlar,Uskunalar,Yelim tayoqchalari,,,22%,22%,22%
16608,Qurilish va taʼmirlashSantexnikaAralashtirgichlar va butlovchi qismlarOshxona moyka uchun aralashtirgichlar,Qurilish va taʼmirlash,Santexnika,Aralashtirgichlar va butlovchi qismlar,Oshxona moyka uchun aralashtirgichlar,,,18%,18%,18%
16609,Qurilish va taʼmirlashSantexnikaAralashtirgichlar va butlovchi qismlarHammom uchun aralashtirgichlar,Qurilish va taʼmirlash,Santexnika,Aralashtirgichlar va butlovchi qismlar,Hammom uchun aralashtirgichlar,,,18%,18%,18%
16611,Qurilish va taʼmirlashSantexnikaAralashtirgichlar va butlovchi qismlarButlovchi qismlar,Qurilish va taʼmirlash,Santexnika,Aralashtirgichlar va butlovchi qismlar,Butlovchi qismlar,Aralashtirgich uchun aeratori,,18%,18%,18%
16612,AvtotovarlarAvtomobil ehtiyot qismlariTormoz tizimiTormoz disklari,Avtotovarlar,Avtomobil ehtiyot qismlari,Tormoz tizimi,Tormoz disklari,,,10%,10%,10%
16613,AvtotovarlarAvtomobil ehtiyot qismlariTormoz tizimiTormoz supportlari,Avtotovarlar,Avtomobil ehtiyot qismlari,Tormoz tizimi,Tormoz supportlari,,,10%,10%,10%
16614,AvtotovarlarAvtomobil ehtiyot qismlariTormoz tizimiTormoz kolodkalari,Avtotovarlar,Avtomobil ehtiyot qismlari,Tormoz tizimi,Tormoz kolodkalari,,,10%,10%,10%
16615,AvtotovarlarAvtomobil ehtiyot qismlariTormoz tizimiTormoz barabanlari,Avtotovarlar,Avtomobil ehtiyot qismlari,Tormoz tizimi,Tormoz barabanlari,,,10%,10%,10%
16616,AvtotovarlarAvtomobil ehtiyot qismlariTormoz tizimiTormoz quvurlari va shlanglari,Avtotovarlar,Avtomobil ehtiyot qismlari,Tormoz tizimi,Tormoz quvurlari va shlanglari,,,10%,10%,10%
16617,AvtotovarlarAvtomobil ehtiyot qismlariTormoz tizimiTormoz tsilindrlari,Avtotovarlar,Avtomobil ehtiyot qismlari,Tormoz tizimi,Tormoz tsilindrlari,,,10%,10%,10%
16618,AvtotovarlarAvtomobil ehtiyot qismlariTormoz tizimiTormoz dastaklari,Avtotovarlar,Avtomobil ehtiyot qismlari,Tormoz tizimi,Tormoz dastaklari,,,10%,10%,10%
16619,AvtotovarlarAvtomobil ehtiyot qismlariTormoz tizimiABS tizimi,Avtotovarlar,Avtomobil ehtiyot qismlari,Tormoz tizimi,ABS tizimi,,,10%,10%,10%
16620,AvtotovarlarAvtomobil ehtiyot qismlariTormoz tizimiTormoz pnevmatik tizimi,Avtotovarlar,Avtomobil ehtiyot qismlari,Tormoz tizimi,Tormoz pnevmatik tizimi,,,10%,10%,10%
16621,AvtotovarlarAvtomobil ehtiyot qismlariTormoz tizimiTormoz tizimi ta'mirlash to'plamlari,Avtotovarlar,Avtomobil ehtiyot qismlari,Tormoz tizimi,Tormoz tizimi ta'mirlash to'plamlari,,,10%,10%,10%
16623,Qurilish va taʼmirlashYoritishKo'cha chiroqlariKo'cha chiroqlari uchun ulanish kabeli,Qurilish va taʼmirlash,Yoritish,Ko'cha chiroqlari,Ko'cha chiroqlari uchun ulanish kabeli,,,22%,22%,22%
16624,Qurilish va taʼmirlashYoritishKo'cha chiroqlariChiroqlar to'plami,Qurilish va taʼmirlash,Yoritish,Ko'cha chiroqlari,Chiroqlar to'plami,,,22%,22%,22%
16625,Qurilish va taʼmirlashYoritishKo'cha chiroqlariTashqi lazer proyektori,Qurilish va taʼmirlash,Yoritish,Ko'cha chiroqlari,Tashqi lazer proyektori,,,22%,22%,22%
16626,Qurilish va taʼmirlashYoritishKo'cha chiroqlariPeyzaj yoritgichi,Qurilish va taʼmirlash,Yoritish,Ko'cha chiroqlari,Peyzaj yoritgichi,,,22%,22%,22%
16627,Qurilish va taʼmirlashYoritishKo'cha chiroqlariYoritish moslamasi,Qurilish va taʼmirlash,Yoritish,Ko'cha chiroqlari,Yoritish moslamasi,,,22%,22%,22%
16628,Qurilish va taʼmirlashYoritishKo'cha chiroqlariSuv osti yoritgichi,Qurilish va taʼmirlash,Yoritish,Ko'cha chiroqlari,Suv osti yoritgichi,,,22%,22%,22%
16629,Qurilish va taʼmirlashYoritishLyustralarOsma lyustra,Qurilish va taʼmirlash,Yoritish,Lyustralar,Osma lyustra,,,15%,15%,15%
16630,Qurilish va taʼmirlashYoritishKo'cha chiroqlariBog' va Park yoritgichi,Qurilish va taʼmirlash,Yoritish,Ko'cha chiroqlari,Bog' va Park yoritgichi,,,22%,22%,22%
16631,Qurilish va taʼmirlashYoritishKo'cha chiroqlariShaklli bog' yoritgichi,Qurilish va taʼmirlash,Yoritish,Ko'cha chiroqlari,Shaklli bog' yoritgichi,,,22%,22%,22%
16632,Qurilish va taʼmirlashYoritishKo'cha chiroqlariSanoat uchun yoritgich,Qurilish va taʼmirlash,Yoritish,Ko'cha chiroqlari,Sanoat uchun yoritgich,,,22%,22%,22%
16633,AvtotovarlarAvtomobil ehtiyot qismlariTXK uchun ehtiyot qismlarTXK uchun tayyor to'plamlar,Avtotovarlar,Avtomobil ehtiyot qismlari,TXK uchun ehtiyot qismlar,TXK uchun tayyor to'plamlar,,,12%,12%,12%
16634,AvtotovarlarAvtomobil ehtiyot qismlariTXK uchun ehtiyot qismlarMoy filtrlari,Avtotovarlar,Avtomobil ehtiyot qismlari,TXK uchun ehtiyot qismlar,Moy filtrlari,,,12%,12%,12%
16635,AvtotovarlarAvtomobil ehtiyot qismlariTXK uchun ehtiyot qismlarHavo filtrlari,Avtotovarlar,Avtomobil ehtiyot qismlari,TXK uchun ehtiyot qismlar,Havo filtrlari,,,12%,12%,12%
16636,AvtotovarlarAvtomobil ehtiyot qismlariTXK uchun ehtiyot qismlarSalon filtrlari,Avtotovarlar,Avtomobil ehtiyot qismlari,TXK uchun ehtiyot qismlar,Salon filtrlari,,,12%,12%,12%
16637,AvtotovarlarAvtomobil ehtiyot qismlariO't oldirish tizmiO't oldirish svechalari,Avtotovarlar,Avtomobil ehtiyot qismlari,O't oldirish tizmi,O't oldirish svechalari,,,22%,22%,22%
16639,Qurilish va taʼmirlashSantexnikaAralashtirgichlar va butlovchi qismlarAralashtirgichlar,Qurilish va taʼmirlash,Santexnika,Aralashtirgichlar va butlovchi qismlar,Aralashtirgichlar,Dush uchun,,18%,18%,18%
16640,Qurilish va taʼmirlashSantexnikaAralashtirgichlar va butlovchi qismlarBide uchun aralashtirgichlar,Qurilish va taʼmirlash,Santexnika,Aralashtirgichlar va butlovchi qismlar,Bide uchun aralashtirgichlar,,,18%,18%,18%
16641,Qurilish va taʼmirlashSantexnikaAralashtirgichlar va butlovchi qismlarAralashtirgichlar,Qurilish va taʼmirlash,Santexnika,Aralashtirgichlar va butlovchi qismlar,Aralashtirgichlar,Unitaz uchun,,18%,18%,18%
"16642,""Qurilish va taʼmirlashElektrikaRozetkalar, vilkalar va o'chirgichlarTarmoq filtrlar, ajratgichlar va uzaytirgichlar"",Qurilish va taʼmirlash,Elektrika,""Rozetkalar, vilkalar va o'chirgichlar"",""Tarmoq filtrlar, ajratgichlar va uzaytirgichlar"",Maishiy uzaytirgich,,15%,15%,15%"
"16643,""Qurilish va taʼmirlashElektrikaRozetkalar, vilkalar va o'chirgichlarTarmoq filtrlar, ajratgichlar va uzaytirgichlar"",Qurilish va taʼmirlash,Elektrika,""Rozetkalar, vilkalar va o'chirgichlar"",""Tarmoq filtrlar, ajratgichlar va uzaytirgichlar"",Tarmoq filtr,,15%,15%,15%"
"16644,""Qurilish va taʼmirlashElektrikaRozetkalar, vilkalar va o'chirgichlarTarmoq filtrlar, ajratgichlar va uzaytirgichlar"",Qurilish va taʼmirlash,Elektrika,""Rozetkalar, vilkalar va o'chirgichlar"",""Tarmoq filtrlar, ajratgichlar va uzaytirgichlar"",Elektr ajratgich,,15%,15%,15%"
16645,AvtotovarlarAvtomobil ehtiyot qismlariAvto chiroqlarFaralar,Avtotovarlar,Avtomobil ehtiyot qismlari,Avto chiroqlar,Faralar,,,18%,18%,18%
16646,AvtotovarlarAvtomobil ehtiyot qismlariAvto chiroqlarAvtomobil lampalari,Avtotovarlar,Avtomobil ehtiyot qismlari,Avto chiroqlar,Avtomobil lampalari,,,18%,18%,18%
16647,AvtotovarlarAvtomobil ehtiyot qismlariAvto chiroqlarOrqa yorug'lik,Avtotovarlar,Avtomobil ehtiyot qismlari,Avto chiroqlar,Orqa yorug'lik,,,18%,18%,18%
16648,AvtotovarlarAvtomobil ehtiyot qismlariAvto chiroqlarMiltillovchi mayoqlar,Avtotovarlar,Avtomobil ehtiyot qismlari,Avto chiroqlar,Miltillovchi mayoqlar,,,18%,18%,18%
16649,AvtotovarlarAvtomobil ehtiyot qismlariAvto chiroqlarProjektorlar,Avtotovarlar,Avtomobil ehtiyot qismlari,Avto chiroqlar,Projektorlar,,,18%,18%,18%
16650,AvtotovarlarAvtomobil ehtiyot qismlariAvto chiroqlarFaralar uchun butlovchi qismlar,Avtotovarlar,Avtomobil ehtiyot qismlari,Avto chiroqlar,Faralar uchun butlovchi qismlar,,,18%,18%,18%
16651,AvtotovarlarAvtomobil ehtiyot qismlariAvto chiroqlarKsenon uchun butlovchi qismlar,Avtotovarlar,Avtomobil ehtiyot qismlari,Avto chiroqlar,Ksenon uchun butlovchi qismlar,,,18%,18%,18%
"16652,""Qurilish va taʼmirlashElektrikaRozetkalar, vilkalar va o'chirgichlarTarmoq filtrlar, ajratgichlar va uzaytirgichlar"",Qurilish va taʼmirlash,Elektrika,""Rozetkalar, vilkalar va o'chirgichlar"",""Tarmoq filtrlar, ajratgichlar va uzaytirgichlar"",Uzaytirgich kabel,,15%,15%,15%"
16653,Qurilish va taʼmirlashYoritishKo'cha chiroqlariYorug'lik minorasi,Qurilish va taʼmirlash,Yoritish,Ko'cha chiroqlari,Yorug'lik minorasi,,,22%,22%,22%
16654,Qurilish va taʼmirlashYoritishKo'cha chiroqlariLED yo'lak toshlari,Qurilish va taʼmirlash,Yoritish,Ko'cha chiroqlari,LED yo'lak toshlari,,,22%,22%,22%
16655,Qurilish va taʼmirlashYoritishKo'cha chiroqlariKo'cha yoritgichi,Qurilish va taʼmirlash,Yoritish,Ko'cha chiroqlari,Ko'cha yoritgichi,,,22%,22%,22%
16656,Qurilish va taʼmirlashYoritishKo'cha chiroqlariFasad yoritgichi,Qurilish va taʼmirlash,Yoritish,Ko'cha chiroqlari,Fasad yoritgichi,,,22%,22%,22%
16662,Qurilish va taʼmirlashSantexnikaAralashtirgichlar va butlovchi qismlarButlovchi qismlar,Qurilish va taʼmirlash,Santexnika,Aralashtirgichlar va butlovchi qismlar,Butlovchi qismlar,Aralashtirgichni o'rnatish bazasi,,18%,18%,18%
16663,Qurilish va taʼmirlashSantexnikaAralashtirgichlar va butlovchi qismlarButlovchi qismlar,Qurilish va taʼmirlash,Santexnika,Aralashtirgichlar va butlovchi qismlar,Butlovchi qismlar,Moyka uchun dush qurilmasi,,18%,18%,18%
16664,Qurilish va taʼmirlashSantexnikaAralashtirgichlar va butlovchi qismlarButlovchi qismlar,Qurilish va taʼmirlash,Santexnika,Aralashtirgichlar va butlovchi qismlar,Butlovchi qismlar,Aralashtirgich uchun suv chiqishi,,18%,18%,18%
"16665,""Qurilish va taʼmirlashElektrikaRozetkalar, vilkalar va o'chirgichlarTarmoq filtrlar, ajratgichlar va uzaytirgichlar"",Qurilish va taʼmirlash,Elektrika,""Rozetkalar, vilkalar va o'chirgichlar"",""Tarmoq filtrlar, ajratgichlar va uzaytirgichlar"",Uzaytirgich uchun g'altagi,,30%,30%,30%"
"16666,""Qurilish va taʼmirlashElektrikaRozetkalar, vilkalar va o'chirgichlarTarmoq filtrlar, ajratgichlar va uzaytirgichlar"",Qurilish va taʼmirlash,Elektrika,""Rozetkalar, vilkalar va o'chirgichlar"",""Tarmoq filtrlar, ajratgichlar va uzaytirgichlar"",Uzaytirgich uchun ramkasi,,30%,30%,30%"
16668,Qurilish va taʼmirlashElektrikaKabellar va simlarElektr kabellari va simlari,Qurilish va taʼmirlash,Elektrika,Kabellar va simlar,Elektr kabellari va simlari,Quvvat kabeli,,20%,20%,20%
16669,Qurilish va taʼmirlashElektrikaKabellar va simlarElektr kabellari va simlari,Qurilish va taʼmirlash,Elektrika,Kabellar va simlar,Elektr kabellari va simlari,Elektr simi,,20%,20%,20%
16670,Qurilish va taʼmirlashSantexnikaAralashtirgichlar va butlovchi qismlarButlovchi qismlar,Qurilish va taʼmirlash,Santexnika,Aralashtirgichlar va butlovchi qismlar,Butlovchi qismlar,Aralashtirgich uchun IQ datchik,,18%,18%,18%
16671,Qurilish va taʼmirlashSantexnikaAralashtirgichlar va butlovchi qismlarButlovchi qismlar,Qurilish va taʼmirlash,Santexnika,Aralashtirgichlar va butlovchi qismlar,Butlovchi qismlar,Aralashtirgich uchun kartrij,,18%,18%,18%
16672,Qurilish va taʼmirlashSantexnikaAralashtirgichlar va butlovchi qismlarButlovchi qismlar,Qurilish va taʼmirlash,Santexnika,Aralashtirgichlar va butlovchi qismlar,Butlovchi qismlar,Aralashtirgich uchun taglik,,18%,18%,18%
16673,Qurilish va taʼmirlashSantexnikaAralashtirgichlar va butlovchi qismlarButlovchi qismlar,Qurilish va taʼmirlash,Santexnika,Aralashtirgichlar va butlovchi qismlar,Butlovchi qismlar,Aralashtirgich uchun tutqichi,,18%,18%,18%
16674,AvtotovarlarAvtomobil ehtiyot qismlariDvigatelYig'ilgan dvigatellar,Avtotovarlar,Avtomobil ehtiyot qismlari,Dvigatel,Yig'ilgan dvigatellar,,,10%,10%,10%
